1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-6.3621,-8.8659,9.1533,6.3612,4.2823,-2.6048,0.1889,0.7052,4.4368,-3.8857,4.8276,-9.2311,3.3664,-2.8983,-18.0842,0.0173,6.4403,-4.4421,3.7646,6.0921,6.3203,5.6833,1.1753,7.8878,-8.5224,2.7154,3.3307,11.3244,3.4281,7.1621,2.4857,-0.6678,-2.8149,2.9056,-8.2575,1.3029,6.8378,2.8626,2.8798,5.3915,-4.4729,-4.3414,-2.4576,0.1212,7.5378,-9.5640,-2.7989,-12.9401,-0.2149,-16.2229,-13.2701,-7.0965,-2.5584,14.6865,2.7687,-7.2944,-6.3408,15.2938,4.3019,-1.7077,6.8781,6.5232,16.5386,-6.2280,9.3261,0.5415,-2.3882,15.2179,-10.8194,0.7799,-9.7666,9.6068,2.9324,4.0746,8.7901,14.8474,5.4834,5.4580,9.2116,4.9441,-5.3858,3.0485,10.5976,-2.7916,-1.2480,-16.5797,-8.5537,13.3617,-4.8163,8.3339,-11.4406,-7.2283,15.4845,-4.8072,2.3757,-5.3068,5.1388,4.6147,-3.7067,1.0193
-5.4192,-9.7591,10.8435,7.2991,5.9903,-2.4256,1.0077,0.2403,4.2572,-4.2656,4.6756,-8.2294,3.8523,-0.7745,-18.3837,-0.6579,6.4776,-4.7404,4.0605,4.8247,6.2372,4.1889,0.7802,8.0122,-9.5107,2.6936,3.4591,13.0047,3.1906,8.0438,3.1979,-1.6404,-2.4777,2.5974,-7.8066,-0.0117,8.2351,1.8983,3.3190,4.6610,-4.1760,-3.9446,-3.6434,-0.1661,9.7957,-10.4050,-3.3519,-13.4346,-1.2904,-15.7981,-13.6768,-5.9774,-4.4385,15.9666,4.0519,-7.8763,-5.2400,15.9415,4.6293,-1.9304,4.3105,5.1586,17.1937,-6.3682,7.2391,-0.3224,-3.3316,14.0719,-10.8992,1.7279,-8.4776,10.3998,3.3441,3.9389,6.9725,14.3787,6.6291,5.4758,10.2687,2.9315,-5.6876,1.5109,12.0696,-2.7733,-1.0879,-15.5566,-6.8969,12.9838,-6.2233,9.1224,-12.5357,-7.5152,14.1759,-5.3266,1.1245,-7.0904,5.9668,5.1979,-4.5846,2.5691
-6.1630,-10.1660,9.8477,6.9533,6.4910,-3.7557,2.5466,0.7099,2.4918,-4.6851,4.3954,-8.9269,2.4682,-0.6208,-18.4348,-0.0596,6.3117,-4.0766,3.5159,4.4472,5.3404,4.0477,1.5388,7.8470,-9.6158,4.2499,5.0073,13.4938,3.8142,9.0541,2.6952,-0.8201,-2.2050,4.8089,-7.7556,0.3747,6.8226,-0.0294,2.4387,4.6554,-4.7868,-3.3904,-2.7290,0.6670,7.5763,-9.0672,-3.1325,-13.6736,-1.2901,-13.9498,-16.8698,-7.1046,-4.7149,14.6395,3.1371,-7.0065,-5.1062,17.7261,5.4340,-2.4899,4.4801,6.1493,17.4462,-7.6556,9.4575,1.9174,-3.8764,14.7739,-12.5566,0.7006,-8.2859,11.1843,2.6251,3.3225,6.5257,15.5454,4.9033,7.1411,11.3646,3.4121,-7.4513,0.4005,12.0496,-2.2706,0.8857,-15.3568,-8.1966,11.5795,-7.5736,9.7883,-12.9922,-7.2986,14.6347,-6.0628,3.2563,-8.0330,7.5737,6.3305,-3.7277,4.4037
-6.5483,-7.6661,12.0191,7.1343,4.9636,-4.4708,4.2184,-2.1395,2.4385,-5.6634,4.3416,-6.4745,2.3303,-2.7537,-18.0767,0.5857,5.3218,-5.1703,4.1130,5.0175,5.3408,3.2726,4.2373,7.1552,-10.0790,4.7882,4.3081,9.9406,5.5970,7.3152,2.6194,0.1160,-1.8309,5.3931,-6.1948,-0.9049,7.5940,0.0270,1.1079,4.1151,-5.1077,-2.1473,-4.0158,0.7479,8.1558,-9.2217,-2.2129,-14.3555,0.5856,-13.8221,-17.6935,-8.0757,-4.8177,14.2740,2.9637,-5.2030,-5.8350,21.1267,6.4303,-4.1223,3.5073,4.8237,16.9260,-8.5014,9.2007,3.4124,-3.7614,14.1018,-13.0950,0.8435,-8.2533,10.7703,1.7399,2.8981,7.4922,18.0056,3.4816,7.4154,11.3702,3.9537,-7.6656,2.2283,11.4823,-0.6830,1.7114,-13.2615,-8.2755,12.1268,-6.2071,11.0042,-13.3320,-6.6972,14.2824,-7.8719,2.0793,-9.6589,9.0234,5.2305,-2.6140,6.0680
-6.1333,-6.2367,12.4764,6.4052,4.5248,-6.0445,1.9809,-0.5951,2.2295,-5.3179,3.0676,-8.4279,2.6353,-2.5074,-19.0191,-0.4858,4.0003,-5.8612,3.8567,3.6489,3.9392,1.7234,3.5924,7.0732,-10.3819,4.9709,3.1326,9.1071,5.5354,7.1256,4.7739,-0.6378,-1.1159,5.0091,-2.8454,-0.2705,7.2493,-0.1890,0.9185,4.1603,-4.6243,-0.1642,-2.9351,0.4498,7.0280,-8.5986,-1.2547,-14.5057,1.0236,-13.2824,-18.5698,-7.7726,-3.5089,14.4977,3.5002,-5.5552,-6.4376,20.1348,5.1448,-2.6277,2.3694,2.3061,16.6251,-7.0509,10.5792,5.3761,-6.0191,12.6252,-12.3730,2.4698,-7.5585,11.4302,0.5477,0.8292,6.9539,15.5543,3.6880,7.5180,13.3559,4.2686,-7.7634,2.8846,11.5386,-2.4124,-0.6846,-12.8251,-7.6386,12.3058,-7.0350,11.5811,-12.5656,-7.2268,14.6425,-8.2924,2.8918,-9.6236,9.1791,5.7133,-2.2639,5.5864
-4.5536,-5.5864,12.6071,6.9094,4.9534,-6.7255,1.5754,-1.6299,3.2060,-7.1818,2.9802,-10.7432,0.4797,-2.2800,-19.7205,-0.8605,4.3311,-5.2280,4.8543,4.0113,3.4753,2.6877,4.7218,5.6047,-10.9931,5.1662,2.7825,9.4865,6.1945,7.0760,4.7923,0.2555,-2.7499,4.4417,-1.4222,0.2284,8.1535,0.9306,1.9045,3.8955,-6.0542,2.4412,-3.1045,0.7552,4.5779,-9.2407,-0.6293,-12.3567,0.9268,-14.2504,-18.6919,-7.2851,-5.1441,16.4924,3.9337,-6.2066,-7.5113,20.5793,5.2456,-1.8940,1.8665,3.6973,16.6182,-5.2986,13.3215,6.2028,-7.9259,12.8975,-11.8287,3.2399,-7.3909,11.0511,-1.5003,0.5556,6.1148,15.4738,2.3262,7.5718,13.7183,3.2507,-8.1840,2.3766,11.1456,-2.3836,-2.2630,-11.3062,-9.5294,12.7745,-6.4414,12.2553,-11.1841,-7.6253,13.8213,-8.8176,3.7912,-9.7542,11.9180,5.9296,-1.5661,4.4631
-3.2946,-5.8114,13.9951,4.1410,4.8317,-7.7759,-0.4067,-3.1601,4.1178,-6.4458,2.6495,-11.5290,0.8247,-2.5789,-18.2236,-1.5892,5.7794,-4.9472,4.8875,4.2402,3.1630,2.5356,4.3039,3.9878,-10.0516,5.0319,3.7615,9.6193,6.4869,7.8476,4.8498,0.2978,-3.7216,4.6357,-0.9624,-0.3639,7.9331,2.2962,1.3477,3.3283,-5.9188,2.0698,-4.4891,1.1357,4.1872,-8.9216,-1.4017,-10.5786,-0.3324,-13.8401,-18.1786,-8.5728,-5.9248,17.4336,3.4422,-6.5144,-7.0611,20.5149,4.7475,-2.6899,3.7378,3.7474,17.5031,-6.5251,10.9145,4.3485,-5.9759,12.5237,-11.7197,1.3784,-8.8048,12.3885,-1.3840,0.2410,6.1880,15.9955,1.6371,5.7389,13.5048,2.5080,-7.9056,1.3415,11.0738,-1.5513,-1.8788,-12.7988,-9.6168,11.7689,-6.8344,11.3185,-12.7291,-7.3437,14.8806,-6.7893,4.8548,-10.3482,12.7528,6.1611,-2.6771,4.4949
-6.0593,-5.5312,14.0982,5.4453,4.7592,-6.6938,0.8378,-3.0394,3.7210,-6.2679,1.4248,-11.9672,1.0412,-1.9577,-17.0583,-4.3266,7.1910,-5.4101,4.7079,5.8790,3.7870,3.8523,4.6283,5.0524,-9.2030,4.7844,3.1790,10.5336,7.6718,8.5813,4.6530,2.2600,-3.8763,4.9577,-1.6596,-0.9972,8.0544,1.8124,1.5917,3.7935,-4.4476,3.9166,-3.4564,2.7439,3.3102,-9.1417,-1.5071,-10.6109,0.7388,-13.6706,-18.6822,-10.7529,-6.2790,18.5815,3.4567,-5.8716,-7.3240,18.8378,2.8237,-1.3198,2.7628,3.2211,19.0393,-5.9795,11.5450,4.1974,-5.1902,12.6447,-11.4787,-1.0977,-8.0127,13.8381,-1.2406,0.0862,6.4656,15.2062,2.0606,4.9060,13.4387,1.7368,-8.6840,1.1142,10.7199,-0.2170,-1.2770,-12.1724,-10.6577,10.1907,-7.9447,12.7910,-13.0784,-8.1230,14.4942,-8.2380,4.9526,-11.5974,13.6038,6.0963,-2.1912,4.5204
-5.9743,-3.9147,15.2575,5.1575,6.9636,-6.7966,0.5739,-2.8991,3.8112,-8.0430,0.9348,-11.4126,2.4948,-1.5786,-17.3087,-5.9468,5.2791,-5.7893,4.6851,4.7146,4.5416,4.0161,3.7884,4.7472,-10.9287,6.7903,3.7781,9.6043,7.6247,8.4247,3.7867,2.7871,-3.9938,4.4744,-0.9824,-2.0175,7.2182,1.4938,2.4426,3.7412,-4.8615,4.1029,-4.0645,4.0477,1.5289,-8.6591,-1.6540,-11.4049,-0.1451,-14.7763,-18.2282,-8.5863,-6.0314,18.1011,2.6663,-6.6024,-6.3866,18.9883,2.8533,-0.5383,2.7374,3.8380,19.9701,-7.0720,13.0271,3.2080,-5.3766,14.8089,-13.4320,-1.3138,-7.6606,16.0033,-0.3708,0.6590,6.4373,16.5354,1.4733,6.2790,14.4586,0.6173,-8.8636,2.2020,10.1131,-1.0928,-0.7994,-10.6146,-10.5846,10.2479,-6.1081,12.2887,-12.2520,-6.8537,14.0592,-9.0813,5.8570,-9.0711,14.3086,8.1840,-1.6907,3.5173
-7.7567,-4.1844,15.3748,5.8790,7.5286,-9.4311,0.1459,-2.1733,4.3434,-8.6189,0.9065,-11.3526,2.8885,0.1896,-16.1093,-6.1853,5.3870,-5.6176,6.2263,4.7155,6.1999,1.8903,3.1366,4.0053,-12.3890,5.1497,4.5682,9.8151,9.1949,8.2447,3.5234,3.0253,-5.6472,2.7334,-0.1496,-1.1205,5.7390,0.7789,3.7263,3.0789,-6.2272,2.9106,-3.9208,4.0519,1.6899,-9.1103,-1.9691,-8.9912,0.5863,-14.9687,-19.7372,-6.8428,-5.6669,16.1222,2.5318,-7.1505,-6.6521,18.6213,4.6151,-1.0047,2.5539,2.9116,19.5611,-7.0894,13.2074,4.8270,-5.1845,14.0312,-12.9971,0.1246,-8.7282,15.2703,-0.3940,0.8819,4.7569,16.7563,0.6331,6.4490,13.2005,0.1727,-7.6202,1.4263,8.6816,0.1347,0.2134,-11.8130,-10.0710,9.1192,-6.7498,10.2072,-12.2135,-6.8196,13.3651,-8.9099,7.2315,-9.3687,14.8673,6.6430,0.4555,4.0847
-6.7357,-2.8120,16.4003,6.3668,7.0132,-10.7134,1.2455,-1.5686,3.7746,-8.5226,1.3337,-10.1745,2.5817,-0.6321,-17.2776,-5.5780,5.2010,-4.8376,6.5956,5.4629,6.1680,0.8921,2.7538,5.2007,-13.9861,4.8987,4.8613,8.9010,10.4414,7.8748,3.9357,1.9537,-5.8346,3.6371,0.0189,-1.5813,5.5306,0.2666,3.8377,3.2300,-4.4889,2.7014,-3.8786,3.6721,2.2939,-8.8421,-2.8250,-6.7640,0.4640,-15.9553,-21.5994,-6.6547,-5.8224,16.9125,4.7282,-8.7895,-6.8996,19.0745,3.7428,-0.4514,1.5543,2.6672,20.7311,-7.2730,15.3489,3.7657,-5.9553,13.3538,-13.7470,1.5284,-8.1164,15.8374,1.5198,1.6972,4.4662,13.4382,0.4029,5.9083,14.2909,-0.7842,-7.1966,2.1798,8.9209,-1.4547,-0.1643,-12.6933,-9.5013,7.0989,-6.5967,10.5033,-12.4585,-7.0467,11.5717,-8.7667,5.9312,-7.8879,15.2377,6.8191,-1.1944,4.5858
-6.9032,-4.1280,16.4569,6.0063,6.7253,-10.1156,1.8059,-1.7492,4.3905,-9.3440,0.2718,-11.6078,1.8618,-1.4400,-16.7217,-6.4372,4.4778,-5.1304,5.9379,5.1262,7.7246,0.2183,3.0497,3.8246,-15.3539,5.5493,3.1158,10.2687,11.1041,6.9187,3.6930,1.3085,-5.4571,5.5570,-1.4843,-1.2783,7.1686,1.3171,2.1894,3.4098,-3.6879,1.6673,-3.0904,4.7489,2.6958,-7.8463,-1.4186,-5.8753,1.7611,-16.2642,-20.3672,-8.1459,-5.6232,17.5821,7.1102,-8.1076,-6.2645,19.9980,3.2514,-0.2983,3.7935,1.0051,22.4727,-7.2062,15.3860,5.0717,-5.5704,12.9987,-12.7081,1.3058,-5.7375,15.6967,1.4757,0.9327,5.2084,15.1672,1.7272,4.5549,12.5396,-0.0721,-8.9350,1.9022,7.0628,-0.3818,0.9711,-12.2742,-10.2656,6.9911,-5.1446,10.0259,-10.9999,-6.5466,12.7588,-12.0976,6.4188,-7.0989,14.8018,8.7966,-1.0586,4.6160
-6.9223,-5.2143,16.7491,6.8505,6.9876,-9.7395,1.3595,-1.1150,3.8228,-9.0289,1.0277,-12.4941,2.8348,-1.8029,-16.1092,-3.0440,3.5170,-2.6923,6.0199,5.0003,8.3471,1.2419,1.7204,3.9875,-14.8530,5.0223,2.5839,9.7583,11.7918,5.6722,3.5843,2.0383,-5.5768,6.1724,-2.5918,-1.2856,8.3456,0.1569,-0.0683,2.7131,-4.3876,2.0826,-3.6314,4.8519,0.7094,-6.4885,-1.5439,-6.5630,0.2708,-16.4386,-21.1826,-8.5546,-4.9714,16.6110,8.4498,-9.2666,-6.3224,20.4810,1.5859,-0.8100,4.5278,0.5092,22.8022,-7.9121,14.8347,4.3965,-7.1481,11.9816,-13.4032,1.4564,-5.6436,15.1155,2.5811,1.3142,3.6546,14.6937,-1.2143,4.6847,14.5248,-0.5611,-8.3241,0.7374,6.4570,-0.4412,2.6293,-11.4129,-8.5057,6.2976,-3.4439,8.9054,-10.9357,-6.8744,15.1509,-12.7577,7.2105,-6.2214,16.8176,8.8068,-2.6207,6.0651
-6.5358,-4.8074,16.6820,6.0154,6.4526,-10.2616,0.9432,-0.4205,4.9019,-6.8952,0.7618,-13.8958,4.3752,-1.9306,-16.9534,-2.5315,3.5786,-2.9463,6.4568,5.3736,7.5674,1.5257,0.7120,3.6688,-15.4598,4.8933,3.4388,8.6638,11.6625,6.0143,4.4265,3.5994,-6.7844,6.6341,-0.2047,-0.8083,9.0285,0.3633,-0.7506,3.1288,-3.7767,2.7410,-3.1559,7.6567,0.5842,-4.3287,-1.0897,-6.1129,-0.9694,-15.8069,-20.6423,-9.9601,-3.5544,17.4653,6.9899,-9.3475,-4.4967,19.7137,1.5951,-1.5656,4.5048,1.1866,21.0904,-8.1071,13.4841,4.2901,-7.5271,11.4479,-15.3248,2.5573,-6.3053,16.5550,1.4137,1.3725,2.6557,14.6995,-2.0021,2.4234,14.1643,-0.1495,-7.9736,0.8741,7.2632,-2.1148,3.0409,-12.0478,-6.6948,5.8818,-2.9560,8.3250,-15.1507,-8.2859,14.1483,-12.8481,8.3473,-7.6486,16.0122,9.8321,-0.9682,6.9137
-6.2032,-4.0418,16.2752,6.6534,5.3805,-11.2894,-0.1058,-0.0441,5.5729,-6.2117,1.2266,-14.5307,6.3074,-3.1609,-17.6835,-2.6595,5.4726,-4.0597,7.0738,5.9042,7.6522,3.0046,1.7175,2.7268,-13.7949,6.0932,0.5013,8.8312,10.6490,7.7942,5.1086,4.6291,-4.6665,5.0431,0.0390,0.0063,10.0586,-0.2281,-1.4756,3.5522,-3.0376,3.3616,-3.0285,7.5636,-1.2304,-3.5516,-1.1706,-5.7107,-0.3562,-15.6364,-20.1509,-10.5092,-3.1981,17.2320,6.5155,-10.3259,-5.3794,19.5896,0.9089,-0.1705,4.8129,1.7752,20.6470,-8.4986,13.2120,3.8468,-6.8435,10.5363,-14.8001,2.9000,-6.0234,16.7238,1.0393,2.1936,2.1441,13.1811,-2.5310,1.4576,15.3744,-0.6885,-6.9142,0.8649,6.3934,-1.1821,2.9877,-11.0726,-5.9860,6.1263,-3.4531,8.6057,-15.5908,-9.0220,15.2640,-12.9978,9.0053,-8.4228,18.4305,10.7859,-1.1942,6.3997
-6.2492,-4.5449,15.8459,7.2788,6.6198,-11.6156,0.7088,1.4115,3.7093,-5.2543,2.5623,-14.7088,5.5927,-2.9777,-17.5356,-3.9166,4.9168,-3.3836,6.5915,7.2703,7.3819,1.8087,3.2096,4.2984,-13.2717,7.0827,-0.1604,8.8043,11.0579,7.7064,4.0285,5.7413,-3.6946,6.6499,0.6258,0.2064,9.8563,-0.7094,1.0041,2.9884,-2.6307,5.6922,-3.6244,7.5784,-1.4661,-2.8068,-1.0229,-7.5760,0.1716,-14.8822,-19.4072,-10.9826,-1.6843,15.5379,8.1856,-8.9149,-6.1144,19.0802,-0.2842,-0.6213,3.6925,2.7284,20.7394,-9.1170,11.7150,3.9413,-7.4691,8.8783,-12.3182,3.4704,-6.5343,15.3107,2.5226,-0.1238,2.1561,13.4751,-3.4096,0.1661,14.8434,-1.4099,-10.8492,1.3788,7.4258,0.1731,2.5547,-10.4866,-5.5412,9.0277,-3.3860,8.7912,-13.8823,-10.8569,13.3075,-13.3479,11.3554,-6.8929,19.3794,11.9716,-0.9806,6.7517
-7.4340,-4.8864,15.6991,7.7677,6.8553,-11.4174,0.0815,2.6496,3.1768,-5.0836,2.8234,-15.6469,4.7698,-3.5765,-19.3436,-4.0025,5.4368,-2.3203,6.7896,5.9421,7.4762,2.2283,2.0763,2.9055,-14.1476,6.0426,0.0385,8.2946,11.4028,7.6754,4.0405,7.3758,-3.4474,6.9392,0.8251,-0.2144,10.8222,-1.3181,2.7802,3.4233,-0.8170,5.2918,-2.9716,8.0257,-0.9362,-3.9042,-2.7743,-7.0036,0.3479,-14.4867,-18.8883,-9.9956,-0.4933,15.1931,8.7361,-10.1638,-5.7525,18.0331,-0.6596,-1.3832,2.9164,2.8132,20.3625,-10.4823,10.5443,4.3426,-7.5746,8.1843,-12.5239,4.0249,-7.8769,14.1891,1.9907,0.4125,1.9805,13.7949,-3.1986,1.5485,14.0951,-2.2693,-11.2403,1.1725,8.9522,-1.7378,3.3111,-10.4070,-5.9795,9.3870,-1.6225,8.8589,-12.4755,-12.2167,12.3783,-12.6736,11.3030,-6.1318,20.2449,13.5429,-1.7718,7.5299
-7.4262,-5.2045,14.6405,5.9271,7.6641,-12.0074,-0.1927,3.0659,1.9153,-4.1672,2.5106,-16.0447,6.9126,-4.2861,-19.3935,-3.3754,6.2309,-2.0825,6.5604,6.0918,6.7915,3.0454,1.0122,4.4368,-13.1075,3.7527,-0.0355,7.5895,11.8850,8.1269,5.7176,7.2195,-1.4632,6.4235,1.1059,0.8634,10.4912,-1.1228,2.1887,3.4500,-0.9643,4.4450,-1.9090,8.9335,-0.8713,-4.2868,-3.7263,-6.9486,3.4570,-15.3517,-18.2675,-10.9023,-0.6624,15.2162,7.4593,-9.4676,-6.4962,15.8370,-0.3563,-0.3571,4.2283,2.1915,19.5844,-9.1685,9.7878,5.2327,-7.6361,7.6228,-11.6206,4.3934,-8.4602,14.7724,1.5374,-0.2687,3.2187,13.0244,-4.0379,1.4132,13.2419,-2.3523,-11.4554,-0.3857,10.4348,-2.1884,3.7853,-10.4458,-5.3871,9.3436,-1.3226,10.3580,-13.2316,-12.3051,13.1674,-13.4075,10.6448,-6.6615,20.3815,12.6951,0.2700,7.7731
-7.1912,-3.8447,15.0602,4.4937,6.4454,-11.8071,-0.3880,1.5734,1.4362,-4.8751,4.3255,-16.7451,6.2410,-5.1619,-20.5029,-2.7611,8.2510,-0.6873,6.8760,5.1298,5.6952,2.4594,0.4489,4.1588,-14.4841,4.0208,1.2754,7.7472,11.4924,8.5669,4.6486,7.9560,0.4780,5.3923,0.9965,0.5834,10.3288,-2.5997,3.3303,3.1793,0.8641,5.0051,-1.4240,9.3350,-1.7645,-3.5191,-3.2720,-7.7348,3.4039,-15.8773,-18.0806,-11.3464,1.0099,14.9214,7.7149,-10.6476,-7.1988,15.6983,0.6045,-1.1176,3.6435,3.2841,19.6083,-9.2821,10.5043,4.4527,-7.8284,7.6227,-10.0719,2.6599,-9.8940,15.2623,0.7624,0.2613,4.4482,12.3436,-4.0594,0.5935,12.9706,-0.6707,-12.1167,0.0199,9.4803,-2.0921,3.3122,-9.2739,-6.6271,8.5419,-1.9419,10.1369,-13.2625,-11.9644,14.5980,-14.5668,12.1175,-7.0318,19.7265,13.9330,-0.0452,8.0672
-6.5602,-5.1760,17.3280,3.2666,7.3783,-12.8198,0.6406,0.8887,1.0787,-5.5484,2.5240,-16.8948,6.5002,-4.7994,-21.1855,-1.7719,7.6457,-0.8839,7.4515,4.9997,4.6209,4.7506,-1.2486,4.5560,-13.3163,3.2305,2.4612,7.5717,11.9722,9.4277,5.7821,4.9161,0.0636,6.3388,1.5348,-0.6039,10.5075,-2.8841,2.6676,3.5623,0.0243,4.8543,-0.3226,8.5844,-1.4863,-3.7661,-3.2487,-8.2184,3.7176,-18.1166,-18.1975,-11.5284,2.3919,15.8531,6.8884,-11.1541,-7.4542,15.9165,1.5086,-1.0562,3.5086,1.9950,18.4598,-8.7080,11.4102,4.2197,-8.4071,8.8916,-8.9162,1.2513,-10.5493,15.8351,0.7644,0.4637,3.9420,11.7171,-3.6475,-1.1088,13.4894,-0.8693,-12.0172,0.1130,10.5193,-1.6248,3.4106,-9.2938,-6.3726,8.7444,-1.2273,10.8145,-12.3481,-13.2262,14.9995,-13.6619,13.2443,-6.4853,19.4672,14.7886,-1.7051,6.8115
-7.1598,-4.7861,16.7549,4.6601,6.8044,-14.3801,-0.8464,1.0755,0.9849,-6.1021,1.4048,-18.3682,6.1404,-6.2298,-21.3559,-1.4877,8.7981,-0.9936,6.5242,5.0470,4.8129,5.4072,-1.1705,5.7857,-12.7273,5.6594,2.1712,8.3628,11.6778,9.5344,7.4770,3.9763,-0.7685,6.0464,0.1415,-1.0998,9.9881,-4.9631,1.1549,3.3657,-1.3116,4.3950,-0.0276,9.0402,-1.7187,-4.1539,-3.2490,-6.9584,2.7604,-17.9398,-17.4578,-12.0130,2.6612,15.6199,8.0520,-12.1972,-7.8461,17.8550,1.9782,-0.3992,4.2954,0.5890,18.1496,-8.5681,12.0936,4.4689,-9.5441,10.1746,-7.9466,2.0302,-11.4462,15.4283,-1.2411,-1.1607,3.3418,10.6277,-3.5512,-2.2041,13.7921,-1.4608,-10.9640,-0.5738,11.9287,-0.7243,2.0736,-8.5245,-5.7467,8.2502,-1.8270,9.9731,-11.9297,-13.5771,14.9738,-15.4088,13.7916,-7.2854,19.2577,14.2988,-2.6824,6.9548
-7.0428,-4.5424,15.7133,1.9282,7.7265,-14.2049,-3.6938,1.5070,0.7123,-5.1785,2.2893,-18.8080,7.9994,-6.4984,-21.2098,-1.0041,9.7712,-2.2220,7.1833,3.9890,6.0863,5.7051,-0.7892,6.6921,-12.2940,5.5123,0.4371,9.4115,10.9614,8.9472,7.9732,4.5433,-0.7723,6.6988,0.7202,-1.8603,9.0084,-4.7420,0.5913,1.4633,-2.1045,2.6990,-1.5673,8.6508,-2.4075,-3.6872,-3.3401,-7.5903,3.4132,-18.4089,-18.0580,-12.6012,3.8760,14.7952,7.1037,-13.1766,-8.6989,17.5485,1.9302,-1.0361,2.8743,0.6105,18.0173,-10.0363,12.3362,5.4203,-9.9616,10.0582,-7.8273,1.2737,-11.0974,16.0130,-3.0464,-0.5496,3.9948,10.0417,-1.9823,-3.1901,13.8284,-0.0268,-9.8545,-1.3809,11.6897,-0.6909,2.2439,-8.8307,-4.4445,7.4311,-2.3872,9.4861,-12.9723,-13.3501,16.2212,-15.0656,13.7705,-7.4307,18.6048,13.7761,-5.4960,6.8744
-6.9476,-5.7715,14.8943,1.5472,7.8905,-13.0340,-3.2693,0.3698,2.1355,-6.4489,3.1725,-18.1184,7.5930,-6.9142,-21.2324,0.3077,9.6919,-3.0766,6.6353,3.5927,5.3981,5.7767,0.4425,4.9534,-10.7316,5.4891,0.8570,9.3503,12.1040,8.8565,7.8497,5.3163,-0.1649,5.6330,-0.9540,-1.8444,8.3254,-3.1557,0.7490,0.6702,-1.0728,3.1062,-2.5276,8.6851,-2.1608,-3.2217,-3.2020,-5.5758,1.9696,-19.4933,-16.6354,-11.6839,4.7754,14.7142,5.9434,-11.1417,-7.2246,16.9672,0.5332,-0.3956,2.0710,0.9126,17.7822,-11.4863,13.1672,5.9099,-9.8333,8.2969,-6.6731,0.4070,-11.0426,16.8504,-3.3383,0.0258,4.1616,9.7621,-3.0556,-3.9156,12.6628,-1.0943,-9.4926,-0.3591,11.0544,-1.0182,1.1765,-9.1007,-5.0944,6.5087,-2.6294,8.9193,-13.6024,-12.8323,17.2077,-16.1957,13.2552,-7.4735,19.4329,12.2690,-4.6492,7.3936
-5.2125,-6.4051,15.4281,0.3131,7.1356,-14.1364,-3.4328,-0.2652,3.2002,-5.6467,2.0848,-17.6160,10.3852,-7.8356,-21.8910,-0.0856,10.8586,-2.7888,8.1200,3.5243,4.4041,7.3153,0.0484,3.8360,-10.2712,6.2985,0.4776,9.9105,12.6290,9.6773,6.8642,6.1772,2.0625,5.1162,-1.2976,-3.4631,11.3319,-4.5387,0.2811,-0.0130,-0.1370,3.3817,-2.2396,10.2264,-2.7142,-4.4179,-1.8046,-5.4606,1.5557,-21.6621,-16.0732,-11.6078,6.7131,16.4132,6.7375,-12.2973,-8.5897,17.1278,0.7940,-0.2047,2.3758,-0.1826,18.3065,-10.5021,14.0537,6.0543,-8.9973,8.4016,-6.9343,1.5846,-11.3130,15.0383,-3.9200,0.2912,2.0322,9.4900,-3.0633,-3.0514,13.6949,-1.7442,-10.0251,1.5333,10.0831,-0.5971,0.5796,-9.5996,-1.4049,5.0472,-1.5277,9.3154,-13.7932,-13.1789,16.2180,-16.4728,11.9927,-9.5531,17.6472,11.6944,-7.5543,6.9642
-5.3775,-6.6498,14.5575,0.5485,7.7942,-14.1901,-2.1702,0.5968,2.9129,-5.8834,2.8981,-17.6298,9.8303,-8.2907,-21.6222,0.6313,9.2031,-2.0606,9.4907,4.3941,6.1029,5.8007,-1.6658,3.7451,-10.6233,7.4698,-0.4365,9.9770,12.7048,10.3968,5.4809,7.3117,3.0868,5.0517,-0.8393,-5.1612,10.5843,-4.1718,-0.3855,-1.2533,0.2395,2.2418,-3.5990,9.6990,-3.5520,-3.9412,-1.8568,-7.3960,0.8295,-20.0794,-16.6286,-10.4180,7.4836,17.1835,6.1439,-11.5852,-9.4561,18.4164,1.4821,-2.2481,2.0240,-0.4179,17.4144,-11.0702,14.0083,6.3587,-9.7564,8.2051,-8.5724,2.1680,-11.8112,16.1838,-4.1700,1.0862,-0.1193,9.0432,-1.9502,-4.1712,13.4240,-2.6866,-8.6591,2.0327,10.3435,-1.8886,-0.7148,-10.9697,-0.8697,5.8504,-1.1942,9.2675,-13.0466,-12.2983,15.7345,-15.5031,13.8379,-9.6346,17.2283,11.6885,-7.9509,5.9500
